TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,REB,AST,FG_PCT,FG3_PCT,FT_PCT,HOME_AWAY,OPP_ABBREVIATION,CURRENT_VENUE_GROUP,PREV_GAME_DATE,PREV_VENUE_GROUP,REST_DAYS,REST_BUCKET,WIN,B2B,TRAVEL_PROXY,OPP_PTS,POINT_DIFF
1610612743,DEN,Denver Nuggets,0022401042,2025-03-24,DEN vs. CHI,L,119,52,34,0.474,0.306,0.667,Home,CHI,Denver,2025-03-23,Houston,0.0,0 days,0,1,1,129,-10
1610612743,DEN,Denver Nuggets,0022401057,2025-03-26,DEN vs. MIL,W,127,46,36,0.544,0.432,0.591,Home,MIL,Denver,2025-03-24,Denver,1.0,1 day,1,0,0,117,10
1610612743,DEN,Denver Nuggets,0022401073,2025-03-28,DEN vs. UTA,W,129,45,38,0.578,0.379,0.786,Home,UTA,Denver,2025-03-26,Denver,1.0,1 day,1,0,0,93,36
1610612743,DEN,Denver Nuggets,0022401102,2025-04-01,DEN vs. MIN,L,139,45,33,0.547,0.353,0.75,Home,MIN,Denver,2025-03-28,Denver,3.0,2+ days,0,0,0,140,-1
1610612743,DEN,Denver Nuggets,0022401110,2025-04-02,DEN vs. SAS,L,106,58,24,0.396,0.295,0.68,Home,SAS,Denver,2025-04-01,Denver,0.0,0 days,0,1,0,113,-7
1610612743,DEN,Denver Nuggets,0022401125,2025-04-04,DEN @ GSW,L,104,38,28,0.541,0.387,0.923,Away,GSW,Bay Area,2025-04-02,Denver,1.0,1 day,0,0,1,118,-14
1610612743,DEN,Denver Nuggets,0022401142,2025-04-06,DEN vs. IND,L,120,47,33,0.538,0.258,0.667,Home,IND,Denver,2025-04-04,Bay Area,1.0,1 day,0,0,1,125,-5
1610612743,DEN,Denver Nuggets,0022401165,2025-04-09,DEN @ SAC,W,124,45,30,0.5,0.382,0.806,Away,SAC,Sacramento,2025-04-06,Denver,2.0,2+ days,1,0,1,116,8
1610612743,DEN,Denver Nuggets,0022401180,2025-04-11,DEN vs. MEM,W,117,52,32,0.484,0.208,0.774,Home,MEM,Denver,2025-04-09,Sacramento,1.0,1 day,1,0,1,109,8
1610612743,DEN,Denver Nuggets,0022401193,2025-04-13,DEN @ HOU,W,126,47,28,0.511,0.345,0.839,Away,HOU,Houston,2025-04-11,Denver,1.0,1 day,1,0,1,111,15
1610612744,GSW,Golden State Warriors,0022400084,2024-10-25,GSW @ UTA,W,127,60,35,0.481,0.4,0.833,Away,UTA,Salt Lake City,2024-10-23,Portland,1.0,1 day,1,0,1,86,41
1610612744,GSW,Golden State Warriors,0022400101,2024-10-27,GSW vs. LAC,L,104,47,19,0.432,0.326,0.636,Home,LAC,Bay Area,2024-10-25,Salt Lake City,1.0,1 day,0,0,1,112,-8
1610612744,GSW,Golden State Warriors,0022400116,2024-10-29,GSW vs. NOP,W,124,34,34,0.474,0.457,0.846,Home,NOP,Bay Area,2024-10-27,Bay Area,1.0,1 day,1,0,0,106,18
1610612744,GSW,Golden State Warriors,0022400126,2024-10-30,GSW vs. NOP,W,104,42,32,0.471,0.342,0.692,Home,NOP,Bay Area,2024-10-29,Bay Area,0.0,0 days,1,1,0,89,15
1610612744,GSW,Golden State Warriors,0022400144,2024-11-02,GSW @ HOU,W,127,47,26,0.513,0.469,0.64,Away,HOU,Houston,2024-10-30,Bay Area,2.0,2+ days,1,0,1,121,6
1610612744,GSW,Golden State Warriors,0022400155,2024-11-04,GSW @ WAS,W,125,56,29,0.454,0.324,0.735,Away,WAS,Washington,2024-11-02,Houston,1.0,1 day,1,0,1,112,13
1610612744,GSW,Golden State Warriors,0022400172,2024-11-06,GSW @ BOS,W,118,53,22,0.462,0.412,0.833,Away,BOS,Boston,2024-11-04,Washington,1.0,1 day,1,0,1,112,6
1610612744,GSW,Golden State Warriors,0022400188,2024-11-08,GSW @ CLE,L,117,40,32,0.48,0.31,0.714,Away,CLE,Cleveland,2024-11-06,Boston,1.0,1 day,0,0,1,136,-19
1610612744,GSW,Golden State Warriors,0022400207,2024-11-10,GSW @ OKC,W,127,46,35,0.506,0.488,0.696,Away,OKC,Oklahoma City,2024-11-08,Cleveland,1.0,1 day,1,0,1,116,11
1610612744,GSW,Golden State Warriors,0022400007,2024-11-12,GSW vs. DAL,W,120,50,29,0.479,0.341,0.593,Home,DAL,Bay Area,2024-11-10,Oklahoma City,1.0,1 day,1,0,1,117,3
1610612744,GSW,Golden State Warriors,0022400019,2024-11-15,GSW vs. MEM,W,123,56,33,0.439,0.413,0.72,Home,MEM,Bay Area,2024-11-12,Bay Area,2.0,2+ days,1,0,0,118,5
1610612744,GSW,Golden State Warriors,0022400251,2024-11-18,GSW @ LAC,L,99,45,27,0.44,0.364,0.474,Away,LAC,Los Angeles,2024-11-15,Bay Area,2.0,2+ days,0,0,1,102,-3
1610612744,GSW,Golden State Warriors,0022400258,2024-11-20,GSW vs. ATL,W,120,54,36,0.465,0.35,0.667,Home,ATL,Bay Area,2024-11-18,Los Angeles,1.0,1 day,1,0,1,97,23
1610612744,GSW,Golden State Warriors,0022400032,2024-11-22,GSW @ NOP,W,112,52,27,0.448,0.324,0.759,Away,NOP,New Orleans,2024-11-20,Bay Area,1.0,1 day,1,0,1,108,4
1610612744,GSW,Golden State Warriors,0022400269,2024-11-23,GSW @ SAS,L,94,49,29,0.379,0.318,0.615,Away,SAS,San Antonio,2024-11-22,New Orleans,0.0,0 days,0,1,1,104,-10
1610612744,GSW,Golden State Warriors,0022400284,2024-11-25,GSW vs. BKN,L,120,43,32,0.484,0.413,0.647,Home,BKN,Bay Area,2024-11-23,San Antonio,1.0,1 day,0,0,1,128,-8
1610612744,GSW,Golden State Warriors,0022400299,2024-11-27,GSW vs. OKC,L,101,57,25,0.357,0.32,0.714,Home,OKC,Bay Area,2024-11-25,Bay Area,1.0,1 day,0,0,0,105,-4
1610612744,GSW,Golden State Warriors,0022400303,2024-11-30,GSW @ PHX,L,105,43,28,0.413,0.35,0.833,Away,PHX,Phoenix,2024-11-27,Bay Area,2.0,2+ days,0,0,1,113,-8
1610612744,GSW,Golden State Warriors,0022400058,2024-12-03,GSW @ DEN,L,115,48,36,0.463,0.316,0.714,Away,DEN,Denver,2024-11-30,Phoenix,2.0,2+ days,0,0,1,119,-4
1610612744,GSW,Golden State Warriors,0022400332,2024-12-05,GSW vs. HOU,W,99,54,19,0.419,0.321,0.667,Home,HOU,Bay Area,2024-12-03,Denver,1.0,1 day,1,0,1,93,6
1610612744,GSW,Golden State Warriors,0022400338,2024-12-06,GSW vs. MIN,L,90,41,21,0.39,0.282,0.882,Home,MIN,Bay Area,2024-12-05,Bay Area,0.0,0 days,0,1,0,107,-17
1610612744,GSW,Golden State Warriors,0022400355,2024-12-08,GSW vs. MIN,W,114,45,28,0.467,0.39,0.7,Home,MIN,Bay Area,2024-12-06,Bay Area,1.0,1 day,1,0,0,106,8
1610612744,GSW,Golden State Warriors,0022401204,2024-12-11,GSW @ HOU,L,90,39,22,0.44,0.316,0.444,Away,HOU,Houston,2024-12-08,Bay Area,2.0,2+ days,0,0,1,91,-1
1610612744,GSW,Golden State Warriors,0022401228,2024-12-15,GSW vs. DAL,L,133,37,39,0.476,0.5,0.727,Home,DAL,Bay Area,2024-12-11,Houston,3.0,2+ days,0,0,1,143,-10
1610612744,GSW,Golden State Warriors,0022400366,2024-12-19,GSW @ MEM,L,93,36,20,0.356,0.333,0.708,Away,MEM,Memphis,2024-12-15,Bay Area,3.0,2+ days,0,0,1,144,-51
1610612744,GSW,Golden State Warriors,0022400383,2024-12-21,GSW @ MIN,W,113,45,30,0.46,0.381,0.739,Away,MIN,Minneapolis,2024-12-19,Memphis,1.0,1 day,1,0,1,103,10
1610612744,GSW,Golden State Warriors,0022400403,2024-12-23,GSW vs. IND,L,105,44,29,0.433,0.316,0.714,Home,IND,Bay Area,2024-12-21,Minneapolis,1.0,1 day,0,0,1,111,-6
1610612744,GSW,Golden State Warriors,0022400408,2024-12-25,GSW vs. LAL,L,113,44,26,0.461,0.4,0.765,Home,LAL,Bay Area,2024-12-23,Bay Area,1.0,1 day,0,0,0,115,-2
1610612744,GSW,Golden State Warriors,0022400426,2024-12-27,GSW @ LAC,L,92,47,24,0.368,0.184,0.75,Away,LAC,Los Angeles,2024-12-25,Bay Area,1.0,1 day,0,0,1,102,-10
1610612744,GSW,Golden State Warriors,0022400431,2024-12-28,GSW vs. PHX,W,109,49,26,0.418,0.267,0.789,Home,PHX,Bay Area,2024-12-27,Los Angeles,0.0,0 days,1,1,1,105,4
1610612744,GSW,Golden State Warriors,0022400446,2024-12-30,GSW vs. CLE,L,95,55,20,0.333,0.237,0.769,Home,CLE,Bay Area,2024-12-28,Bay Area,1.0,1 day,0,0,0,113,-18
1610612744,GSW,Golden State Warriors,0022400467,2025-01-02,GSW vs. PHI,W,139,43,41,0.609,0.564,0.733,Home,PHI,Bay Area,2024-12-30,Bay Area,2.0,2+ days,1,0,0,105,34
1610612744,GSW,Golden State Warriors,0022400485,2025-01-04,GSW vs. MEM,W,121,29,32,0.524,0.535,0.625,Home,MEM,Bay Area,2025-01-02,Bay Area,1.0,1 day,1,0,0,113,8
1610612744,GSW,Golden State Warriors,0022400492,2025-01-05,GSW vs. SAC,L,99,35,22,0.457,0.343,0.722,Home,SAC,Bay Area,2025-01-04,Bay Area,0.0,0 days,0,1,0,129,-30
1610612744,GSW,Golden State Warriors,0022400508,2025-01-07,GSW vs. MIA,L,98,52,28,0.408,0.28,0.8,Home,MIA,Bay Area,2025-01-05,Bay Area,1.0,1 day,0,0,0,114,-16
1610612744,GSW,Golden State Warriors,0022400518,2025-01-09,GSW @ DET,W,107,49,32,0.461,0.326,0.625,Away,DET,Detroit,2025-01-07,Bay Area,1.0,1 day,1,0,1,104,3
1610612744,GSW,Golden State Warriors,0022400525,2025-01-10,GSW @ IND,L,96,42,25,0.418,0.263,0.769,Away,IND,Indianapolis,2025-01-09,Detroit,0.0,0 days,0,1,1,108,-12
1610612744,GSW,Golden State Warriors,0022400550,2025-01-13,GSW @ TOR,L,101,46,23,0.398,0.348,0.682,Away,TOR,Toronto,2025-01-10,Indianapolis,2.0,2+ days,0,0,1,104,-3
1610612744,GSW,Golden State Warriors,0022400565,2025-01-15,GSW @ MIN,W,116,45,26,0.488,0.5,0.857,Away,MIN,Minneapolis,2025-01-13,Toronto,1.0,1 day,1,0,1,115,1
1610612744,GSW,Golden State Warriors,0022400589,2025-01-18,GSW vs. WAS,W,122,55,24,0.469,0.341,0.75,Home,WAS,Bay Area,2025-01-15,Minneapolis,2.0,2+ days,1,0,1,114,8
1610612744,GSW,Golden State Warriors,0022400604,2025-01-20,GSW vs. BOS,L,85,38,28,0.348,0.264,0.636,Home,BOS,Bay Area,2025-01-18,Bay Area,1.0,1 day,0,0,0,125,-40
1610612744,GSW,Golden State Warriors,0022400619,2025-01-22,GSW @ SAC,L,117,44,31,0.467,0.458,0.692,Away,SAC,Sacramento,2025-01-20,Bay Area,1.0,1 day,0,0,1,123,-6
1610612744,GSW,Golden State Warriors,0022400628,2025-01-23,GSW vs. CHI,W,131,52,37,0.451,0.439,1.0,Home,CHI,Bay Area,2025-01-22,Sacramento,0.0,0 days,1,1,1,106,25
1610612744,GSW,Golden State Warriors,0022400644,2025-01-25,GSW vs. LAL,L,108,38,30,0.461,0.348,0.625,Home,LAL,Bay Area,2025-01-23,Bay Area,1.0,1 day,0,0,0,118,-10
1610612744,GSW,Golden State Warriors,0022400661,2025-01-28,GSW vs. UTA,W,114,47,29,0.391,0.347,0.806,Home,UTA,Bay Area,2025-01-25,Bay Area,2.0,2+ days,1,0,0,103,11
1610612744,GSW,Golden State Warriors,0022400673,2025-01-29,GSW vs. OKC,W,116,42,30,0.494,0.342,0.821,Home,OKC,Bay Area,2025-01-28,Bay Area,0.0,0 days,1,1,0,109,7
1610612744,GSW,Golden State Warriors,0022400685,2025-01-31,GSW vs. PHX,L,105,49,26,0.375,0.364,0.68,Home,PHX,Bay Area,2025-01-29,Bay Area,1.0,1 day,0,0,0,130,-25
1610612744,GSW,Golden State Warriors,0022400708,2025-02-03,GSW vs. ORL,W,104,44,25,0.436,0.308,0.706,Home,ORL,Bay Area,2025-01-31,Bay Area,2.0,2+ days,1,0,0,99,5
1610612744,GSW,Golden State Warriors,0022400725,2025-02-05,GSW @ UTA,L,128,41,33,0.46,0.354,0.704,Away,UTA,Salt Lake City,2025-02-03,Bay Area,1.0,1 day,0,0,1,131,-3
1610612744,GSW,Golden State Warriors,0022400731,2025-02-06,GSW @ LAL,L,112,40,29,0.406,0.302,0.7,Away,LAL,Los Angeles,2025-02-05,Salt Lake City,0.0,0 days,0,1,1,120,-8
1610612744,GSW,Golden State Warriors,0022400745,2025-02-08,GSW @ CHI,W,132,44,34,0.5,0.396,0.852,Away,CHI,Chicago,2025-02-06,Los Angeles,1.0,1 day,1,0,1,111,21
1610612744,GSW,Golden State Warriors,0022400760,2025-02-10,GSW @ MIL,W,125,48,27,0.441,0.289,0.789,Away,MIL,Milwaukee,2025-02-08,Chicago,1.0,1 day,1,0,1,111,14
1610612744,GSW,Golden State Warriors,0022400782,2025-02-12,GSW @ DAL,L,107,50,29,0.427,0.286,0.833,Away,DAL,Dallas,2025-02-10,Milwaukee,1.0,1 day,0,0,1,111,-4
1610612744,GSW,Golden State Warriors,0022400784,2025-02-13,GSW @ HOU,W,105,42,26,0.393,0.268,0.889,Away,HOU,Houston,2025-02-12,Dallas,0.0,0 days,1,1,1,98,7
1610612744,GSW,Golden State Warriors,0022400805,2025-02-21,GSW @ SAC,W,132,35,40,0.538,0.465,1.0,Away,SAC,Sacramento,2025-02-13,Houston,7.0,2+ days,1,0,1,108,24
1610612744,GSW,Golden State Warriors,0022400812,2025-02-23,GSW vs. DAL,W,126,54,30,0.48,0.3,0.87,Home,DAL,Bay Area,2025-02-21,Sacramento,1.0,1 day,1,0,1,102,24
1610612744,GSW,Golden State Warriors,0022400834,2025-02-25,GSW vs. CHA,W,128,51,40,0.49,0.357,0.833,Home,CHA,Bay Area,2025-02-23,Bay Area,1.0,1 day,1,0,0,92,36
1610612744,GSW,Golden State Warriors,0022400845,2025-02-27,GSW @ ORL,W,121,38,26,0.456,0.422,0.882,Away,ORL,Orlando,2025-02-25,Bay Area,1.0,1 day,1,0,1,115,6
1610612744,GSW,Golden State Warriors,0022400864,2025-03-01,GSW @ PHI,L,119,49,33,0.46,0.286,0.789,Away,PHI,Philadelphia,2025-02-27,Orlando,1.0,1 day,0,0,1,126,-7
1610612744,GSW,Golden State Warriors,0022400875,2025-03-03,GSW @ CHA,W,119,54,33,0.421,0.36,0.875,Away,CHA,Charlotte,2025-03-01,Philadelphia,1.0,1 day,1,0,1,101,18
1610612744,GSW,Golden State Warriors,0022400885,2025-03-04,GSW @ NYK,W,114,44,30,0.489,0.351,0.789,Away,NYK,New York,2025-03-03,Charlotte,0.0,0 days,1,1,1,102,12
1610612744,GSW,Golden State Warriors,0022400901,2025-03-06,GSW @ BKN,W,121,45,31,0.488,0.375,0.906,Away,BKN,New York,2025-03-04,New York,1.0,1 day,1,0,0,119,2
1610612744,GSW,Golden State Warriors,0022400919,2025-03-08,GSW vs. DET,W,115,46,26,0.417,0.293,0.805,Home,DET,Bay Area,2025-03-06,New York,1.0,1 day,1,0,1,110,5
1610612744,GSW,Golden State Warriors,0022400938,2025-03-10,GSW vs. POR,W,130,40,35,0.529,0.512,0.905,Home,POR,Bay Area,2025-03-08,Bay Area,1.0,1 day,1,0,0,120,10
1610612744,GSW,Golden State Warriors,0022400957,2025-03-13,GSW vs. SAC,W,130,43,35,0.577,0.564,0.75,Home,SAC,Bay Area,2025-03-10,Bay Area,2.0,2+ days,1,0,0,104,26
1610612744,GSW,Golden State Warriors,0022400974,2025-03-15,GSW vs. NYK,W,97,45,25,0.398,0.317,0.818,Home,NYK,Bay Area,2025-03-13,Bay Area,1.0,1 day,1,0,0,94,3
1610612744,GSW,Golden State Warriors,0022400990,2025-03-17,GSW vs. DEN,L,105,38,24,0.488,0.242,0.556,Home,DEN,Bay Area,2025-03-15,Bay Area,1.0,1 day,0,0,0,114,-9
1610612744,GSW,Golden State Warriors,0022401012,2025-03-18,GSW vs. MIL,W,104,52,25,0.416,0.386,0.885,Home,MIL,Bay Area,2025-03-17,Bay Area,0.0,0 days,1,1,0,93,11
1610612744,GSW,Golden State Warriors,0022401005,2025-03-20,GSW vs. TOR,W,117,38,30,0.422,0.404,0.786,Home,TOR,Bay Area,2025-03-18,Bay Area,1.0,1 day,1,0,0,114,3
1610612744,GSW,Golden State Warriors,0022401025,2025-03-22,GSW @ ATL,L,115,38,28,0.464,0.421,0.808,Away,ATL,Atlanta,2025-03-20,Bay Area,1.0,1 day,0,0,1,124,-9
1610612744,GSW,Golden State Warriors,0022401047,2025-03-25,GSW @ MIA,L,86,38,20,0.398,0.237,0.688,Away,MIA,Miami,2025-03-22,Atlanta,2.0,2+ days,0,0,1,112,-26
1610612744,GSW,Golden State Warriors,0022401072,2025-03-28,GSW @ NOP,W,111,50,29,0.413,0.236,0.759,Away,NOP,New Orleans,2025-03-25,Miami,2.0,2+ days,1,0,1,95,16
1610612744,GSW,Golden State Warriors,0022401086,2025-03-30,GSW @ SAS,W,148,44,42,0.577,0.477,0.789,Away,SAS,San Antonio,2025-03-28,New Orleans,1.0,1 day,1,0,1,106,42
1610612744,GSW,Golden State Warriors,0022401100,2025-04-01,GSW @ MEM,W,134,49,29,0.424,0.393,1.0,Away,MEM,Memphis,2025-03-30,San Antonio,1.0,1 day,1,0,1,125,9
1610612744,GSW,Golden State Warriors,0022401117,2025-04-03,GSW @ LAL,W,123,46,30,0.476,0.452,0.839,Away,LAL,Los Angeles,2025-04-01,Memphis,1.0,1 day,1,0,1,116,7
1610612744,GSW,Golden State Warriors,0022401125,2025-04-04,GSW vs. DEN,W,118,36,25,0.489,0.421,0.889,Home,DEN,Bay Area,2025-04-03,Los Angeles,0.0,0 days,1,1,1,104,14
1610612744,GSW,Golden State Warriors,0022401143,2025-04-06,GSW vs. HOU,L,96,46,28,0.416,0.372,0.545,Home,HOU,Bay Area,2025-04-04,Bay Area,1.0,1 day,0,0,0,106,-10
1610612744,GSW,Golden State Warriors,0022401154,2025-04-08,GSW @ PHX,W,133,57,31,0.484,0.375,0.824,Away,PHX,Phoenix,2025-04-06,Bay Area,1.0,1 day,1,0,1,95,38
1610612744,GSW,Golden State Warriors,0022401163,2025-04-09,GSW vs. SAS,L,111,45,29,0.419,0.333,0.821,Home,SAS,Bay Area,2025-04-08,Phoenix,0.0,0 days,0,1,1,114,-3
1610612744,GSW,Golden State Warriors,0022401183,2025-04-11,GSW @ POR,W,103,45,26,0.398,0.318,0.821,Away,POR,Portland,2025-04-09,Bay Area,1.0,1 day,1,0,1,86,17
1610612744,GSW,Golden State Warriors,0022401198,2025-04-13,GSW vs. LAC,L,119,25,31,0.544,0.455,0.783,Home,LAC,Bay Area,2025-04-11,Portland,1.0,1 day,0,0,1,124,-5
1610612745,HOU,Houston Rockets,0022400082,2024-10-25,HOU vs. MEM,W,128,64,20,0.439,0.395,0.694,Home,MEM,Houston,2024-10-23,Houston,1.0,1 day,1,0,0,108,20
1610612745,HOU,Houston Rockets,0022400094,2024-10-26,HOU @ SAS,L,106,34,21,0.413,0.317,0.81,Away,SAS,San Antonio,2024-10-25,Houston,0.0,0 days,0,1,1,109,-3
1610612745,HOU,Houston Rockets,0022400109,2024-10-28,HOU @ SAS,W,106,43,20,0.412,0.405,0.875,Away,SAS,San Antonio,2024-10-26,San Antonio,1.0,1 day,1,0,0,101,5
1610612745,HOU,Houston Rockets,0022400129,2024-10-31,HOU @ DAL,W,108,50,21,0.412,0.235,0.741,Away,DAL,Dallas,2024-10-28,San Antonio,2.0,2+ days,1,0,1,102,6
1610612745,HOU,Houston Rockets,0022400144,2024-11-02,HOU vs. GSW,L,121,49,27,0.411,0.333,0.75,Home,GSW,Houston,2024-10-31,Dallas,1.0,1 day,0,0,1,127,-6
1610612745,HOU,Houston Rockets,0022400161,2024-11-04,HOU vs. NYK,W,109,50,21,0.489,0.242,0.833,Home,NYK,Houston,2024-11-02,Houston,1.0,1 day,1,0,0,97,12
1610612745,HOU,Houston Rockets,0022400173,2024-11-06,HOU vs. SAS,W,127,45,28,0.563,0.37,0.6,Home,SAS,Houston,2024-11-04,Houston,1.0,1 day,1,0,0,100,27
1610612745,HOU,Houston Rockets,0022400192,2024-11-08,HOU @ OKC,L,107,48,19,0.433,0.367,0.692,Away,OKC,Oklahoma City,2024-11-06,Houston,1.0,1 day,0,0,1,126,-19
1610612745,HOU,Houston Rockets,0022400201,2024-11-10,HOU @ DET,W,101,53,19,0.409,0.206,0.75,Away,DET,Detroit,2024-11-08,Oklahoma City,1.0,1 day,1,0,1,99,2
1610612745,HOU,Houston Rockets,0022400213,2024-11-11,HOU vs. WAS,W,107,58,13,0.46,0.217,0.88,Home,WAS,Houston,2024-11-10,Detroit,0.0,0 days,1,1,1,92,15
1610612745,HOU,Houston Rockets,0022400222,2024-11-13,HOU vs. LAC,W,111,59,28,0.433,0.375,0.706,Home,LAC,Houston,2024-11-11,Houston,1.0,1 day,1,0,0,103,8
1610612745,HOU,Houston Rockets,0022400016,2024-11-15,HOU vs. LAC,W,125,48,31,0.484,0.432,0.778,Home,LAC,Houston,2024-11-13,Houston,1.0,1 day,1,0,0,104,21
1610612745,HOU,Houston Rockets,0022400241,2024-11-17,HOU @ CHI,W,143,66,34,0.524,0.294,0.719,Away,CHI,Chicago,2024-11-15,Houston,1.0,1 day,1,0,1,107,36
1610612745,HOU,Houston Rockets,0022400248,2024-11-18,HOU @ MIL,L,100,53,19,0.4,0.281,0.846,Away,MIL,Milwaukee,2024-11-17,Chicago,0.0,0 days,0,1,1,101,-1
1610612745,HOU,Houston Rockets,0022400254,2024-11-20,HOU vs. IND,W,130,47,25,0.461,0.333,0.727,Home,IND,Houston,2024-11-18,Milwaukee,1.0,1 day,1,0,1,113,17
1610612745,HOU,Houston Rockets,0022400031,2024-11-22,HOU vs. POR,W,116,51,27,0.452,0.385,0.68,Home,POR,Houston,2024-11-20,Houston,1.0,1 day,1,0,0,88,28
1610612745,HOU,Houston Rockets,0022400267,2024-11-23,HOU vs. POR,L,98,43,17,0.356,0.25,0.788,Home,POR,Houston,2024-11-22,Houston,0.0,0 days,0,1,0,104,-6
1610612745,HOU,Houston Rockets,0022400037,2024-11-26,HOU @ MIN,W,117,44,31,0.455,0.405,0.923,Away,MIN,Minneapolis,2024-11-23,Houston,2.0,2+ days,1,0,1,111,6
1610612745,HOU,Houston Rockets,0022400290,2024-11-27,HOU @ PHI,W,122,51,23,0.455,0.323,0.842,Away,PHI,Philadelphia,2024-11-26,Minneapolis,0.0,0 days,1,1,1,115,7
1610612745,HOU,Houston Rockets,0022400310,2024-12-01,HOU vs. OKC,W,119,51,20,0.413,0.351,0.769,Home,OKC,Houston,2024-11-27,Philadelphia,3.0,2+ days,1,0,1,116,3
1610612745,HOU,Houston Rockets,0022400059,2024-12-03,HOU @ SAC,L,111,53,14,0.441,0.359,0.714,Away,SAC,Sacramento,2024-12-01,Houston,1.0,1 day,0,0,1,120,-9
1610612745,HOU,Houston Rockets,0022400332,2024-12-05,HOU @ GSW,L,93,45,20,0.376,0.263,0.765,Away,GSW,Bay Area,2024-12-03,Sacramento,1.0,1 day,0,0,1,99,-6
1610612745,HOU,Houston Rockets,0022400356,2024-12-08,HOU @ LAC,W,117,50,23,0.488,0.366,0.846,Away,LAC,Los Angeles,2024-12-05,Bay Area,2.0,2+ days,1,0,1,106,11
1610612745,HOU,Houston Rockets,0022401204,2024-12-11,HOU vs. GSW,W,91,36,23,0.458,0.222,0.9,Home,GSW,Houston,2024-12-08,Los Angeles,2.0,2+ days,1,0,1,90,1
1610612745,HOU,Houston Rockets,0022401230,2024-12-14,HOU @ OKC,L,96,49,17,0.365,0.239,0.6,Away,OKC,Oklahoma City,2024-12-11,Houston,2.0,2+ days,0,0,1,111,-15
1610612745,HOU,Houston Rockets,0022400365,2024-12-19,HOU vs. NOP,W,133,42,34,0.575,0.436,0.842,Home,NOP,Houston,2024-12-14,Oklahoma City,4.0,2+ days,1,0,1,113,20
1610612745,HOU,Houston Rockets,0022400388,2024-12-22,HOU @ TOR,W,114,53,18,0.449,0.25,0.818,Away,TOR,Toronto,2024-12-19,Houston,2.0,2+ days,1,0,1,110,4
1610612745,HOU,Houston Rockets,0022400391,2024-12-23,HOU @ CHA,W,114,60,23,0.434,0.31,0.789,Away,CHA,Charlotte,2024-12-22,Toronto,0.0,0 days,1,1,1,101,13
1610612745,HOU,Houston Rockets,0022400416,2024-12-26,HOU @ NOP,W,128,54,19,0.474,0.383,0.783,Away,NOP,New Orleans,2024-12-23,Charlotte,2.0,2+ days,1,0,1,111,17
1610612745,HOU,Houston Rockets,0022400422,2024-12-27,HOU vs. MIN,L,112,47,19,0.489,0.333,0.632,Home,MIN,Houston,2024-12-26,New Orleans,0.0,0 days,0,1,1,113,-1
1610612745,HOU,Houston Rockets,0022400439,2024-12-29,HOU vs. MIA,L,100,52,24,0.392,0.325,0.846,Home,MIA,Houston,2024-12-27,Houston,1.0,1 day,0,0,0,104,-4
1610612745,HOU,Houston Rockets,0022400460,2025-01-01,HOU vs. DAL,W,110,35,16,0.472,0.32,0.783,Home,DAL,Houston,2024-12-29,Houston,2.0,2+ days,1,0,0,99,11
1610612745,HOU,Houston Rockets,0022400471,2025-01-03,HOU vs. BOS,L,86,37,9,0.364,0.278,1.0,Home,BOS,Houston,2025-01-01,Houston,1.0,1 day,0,0,0,109,-23
1610612745,HOU,Houston Rockets,0022400491,2025-01-05,HOU vs. LAL,W,119,49,19,0.475,0.35,0.579,Home,LAL,Houston,2025-01-03,Houston,1.0,1 day,1,0,0,115,4
1610612745,HOU,Houston Rockets,0022400503,2025-01-07,HOU @ WAS,W,135,49,31,0.515,0.395,0.87,Away,WAS,Washington,2025-01-05,Houston,1.0,1 day,1,0,1,112,23
1610612745,HOU,Houston Rockets,0022400520,2025-01-09,HOU @ MEM,W,119,44,21,0.427,0.382,0.585,Away,MEM,Memphis,2025-01-07,Washington,1.0,1 day,1,0,1,115,4
1610612745,HOU,Houston Rockets,0022400551,2025-01-13,HOU vs. MEM,W,120,40,28,0.506,0.516,0.71,Home,MEM,Houston,2025-01-09,Memphis,3.0,2+ days,1,0,1,118,2
1610612745,HOU,Houston Rockets,0022400568,2025-01-15,HOU @ DEN,W,128,40,28,0.521,0.447,0.765,Away,DEN,Denver,2025-01-13,Houston,1.0,1 day,1,0,1,108,20
1610612745,HOU,Houston Rockets,0022400576,2025-01-16,HOU @ SAC,L,127,46,24,0.527,0.364,0.708,Away,SAC,Sacramento,2025-01-15,Denver,0.0,0 days,0,1,1,132,-5
1610612745,HOU,Houston Rockets,0022400591,2025-01-18,HOU @ POR,W,125,61,25,0.444,0.452,0.682,Away,POR,Portland,2025-01-16,Sacramento,1.0,1 day,1,0,1,103,22
1610612745,HOU,Houston Rockets,0022400600,2025-01-20,HOU vs. DET,L,96,39,19,0.394,0.282,0.688,Home,DET,Houston,2025-01-18,Portland,1.0,1 day,0,0,1,107,-11
1610612745,HOU,Houston Rockets,0022400615,2025-01-22,HOU vs. CLE,W,109,53,25,0.44,0.441,0.7,Home,CLE,Houston,2025-01-20,Houston,1.0,1 day,1,0,0,108,1
1610612745,HOU,Houston Rockets,0022400640,2025-01-25,HOU @ CLE,W,135,45,26,0.549,0.464,0.711,Away,CLE,Cleveland,2025-01-22,Houston,2.0,2+ days,1,0,1,131,4
