GAME_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,OREB,AST,TOV,HOME_AWAY,OPPONENT_ABBREVIATION,PREV_GAME,REST_DAYS_NUM,REST_DAYS,OPP_REST_DAYS,OPP_REST_DAYS_NUM,REST_MATCHUP,REST_DAYS_NUM_CAT,OPP_REST_DAYS_NUM_CAT,REST_ADVANTAGE,REST_COMPARISON_GROUP,BACK_TO_BACK,B2B_VS_RESTED_OPP
0022400859,LAC,LA Clippers,2025-02-28,LAC @ LAL,0,102,0.448,0.243,0.714,-4,15,25,18,0,LAL,2025-02-26,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400874,LAC,LA Clippers,2025-03-02,LAC @ LAL,0,102,0.432,0.308,0.824,-6,10,24,12,0,LAL,2025-02-28,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400889,LAC,LA Clippers,2025-03-04,LAC @ PHX,0,117,0.518,0.267,0.852,-2,7,29,7,0,PHX,2025-03-02,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400898,LAC,LA Clippers,2025-03-05,LAC vs. DET,1,123,0.55,0.542,0.846,8,6,18,10,1,DET,2025-03-04,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400911,LAC,LA Clippers,2025-03-07,LAC vs. NYK,1,105,0.42,0.395,0.842,10,9,23,12,1,NYK,2025-03-05,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400927,LAC,LA Clippers,2025-03-09,LAC vs. SAC,1,111,0.531,0.323,0.6,1,3,23,10,1,SAC,2025-03-07,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400943,LAC,LA Clippers,2025-03-11,LAC @ NOP,0,120,0.5,0.333,0.778,-7,11,34,11,0,NOP,2025-03-09,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400948,LAC,LA Clippers,2025-03-12,LAC @ MIA,1,119,0.592,0.481,0.667,15,11,24,18,0,MIA,2025-03-11,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400960,LAC,LA Clippers,2025-03-14,LAC @ ATL,1,121,0.547,0.444,0.75,23,7,27,14,0,ATL,2025-03-12,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400538,LAC,LA Clippers,2025-03-16,LAC vs. CHA,1,123,0.484,0.5,0.87,35,17,30,11,1,CHA,2025-03-14,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400997,LAC,LA Clippers,2025-03-18,LAC vs. CLE,1,132,0.548,0.457,0.857,13,14,28,13,1,CLE,2025-03-16,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401023,LAC,LA Clippers,2025-03-21,LAC vs. MEM,1,128,0.577,0.5,0.808,20,2,29,15,1,MEM,2025-03-18,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401036,LAC,LA Clippers,2025-03-23,LAC vs. OKC,0,101,0.427,0.308,0.821,-2,11,20,14,1,OKC,2025-03-21,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401056,LAC,LA Clippers,2025-03-26,LAC @ NYK,1,126,0.511,0.533,0.833,13,13,27,5,0,NYK,2025-03-23,2.0,2+,0,0.0,2+ vs 0,2,0,2,2+ dias de diferença (0 vs 2+),0,0
0022401068,LAC,LA Clippers,2025-03-28,LAC @ BKN,1,132,0.55,0.514,0.893,32,2,29,13,0,BKN,2025-03-26,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401081,LAC,LA Clippers,2025-03-30,LAC @ CLE,0,122,0.484,0.39,0.727,-5,10,25,14,0,CLE,2025-03-28,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401091,LAC,LA Clippers,2025-03-31,LAC @ ORL,1,96,0.439,0.258,0.842,9,11,18,16,0,ORL,2025-03-30,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022401111,LAC,LA Clippers,2025-04-02,LAC vs. NOP,1,114,0.526,0.406,0.808,16,2,27,13,1,NOP,2025-03-31,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401127,LAC,LA Clippers,2025-04-04,LAC vs. DAL,1,114,0.494,0.467,0.75,23,11,23,13,1,DAL,2025-04-02,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401132,LAC,LA Clippers,2025-04-05,LAC vs. DAL,1,135,0.563,0.393,0.8,31,10,31,7,1,DAL,2025-04-04,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022401155,LAC,LA Clippers,2025-04-08,LAC vs. SAS,1,122,0.516,0.467,0.75,5,14,30,17,1,SAS,2025-04-05,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401166,LAC,LA Clippers,2025-04-09,LAC vs. HOU,1,134,0.533,0.514,1.0,17,11,33,12,1,HOU,2025-04-08,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022401184,LAC,LA Clippers,2025-04-11,LAC @ SAC,1,101,0.513,0.333,0.778,1,7,19,12,0,SAC,2025-04-09,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401198,LAC,LA Clippers,2025-04-13,LAC @ GSW,1,124,0.558,0.467,0.778,5,9,28,16,0,GSW,2025-04-11,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400085,LAL,Los Angeles Lakers,2024-10-25,LAL vs. PHX,1,123,0.533,0.519,0.744,7,6,33,13,1,PHX,2024-10-22,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400096,LAL,Los Angeles Lakers,2024-10-26,LAL vs. SAC,1,131,0.522,0.412,0.875,4,13,32,19,1,SAC,2024-10-25,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400111,LAL,Los Angeles Lakers,2024-10-28,LAL @ PHX,0,105,0.415,0.438,0.722,-4,11,25,12,0,PHX,2024-10-26,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400118,LAL,Los Angeles Lakers,2024-10-30,LAL @ CLE,0,110,0.494,0.214,0.848,-24,5,21,21,0,CLE,2024-10-28,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400137,LAL,Los Angeles Lakers,2024-11-01,LAL @ TOR,1,131,0.477,0.344,0.878,6,9,29,10,0,TOR,2024-10-30,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400156,LAL,Los Angeles Lakers,2024-11-04,LAL @ DET,0,103,0.435,0.36,0.741,-12,7,28,13,0,DET,2024-11-01,2.0,2+,0,0.0,2+ vs 0,2,0,2,2+ dias de diferença (0 vs 2+),0,0
0022400174,LAL,Los Angeles Lakers,2024-11-06,LAL @ MEM,0,114,0.441,0.313,0.81,-17,9,23,11,0,MEM,2024-11-04,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400195,LAL,Los Angeles Lakers,2024-11-08,LAL vs. PHI,1,116,0.518,0.457,0.857,10,5,28,13,1,PHI,2024-11-06,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400211,LAL,Los Angeles Lakers,2024-11-10,LAL vs. TOR,1,123,0.512,0.324,0.821,20,10,30,5,1,TOR,2024-11-08,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400225,LAL,Los Angeles Lakers,2024-11-13,LAL vs. MEM,1,128,0.506,0.488,0.688,5,7,31,18,1,MEM,2024-11-10,2.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400015,LAL,Los Angeles Lakers,2024-11-15,LAL @ SAS,1,120,0.5,0.452,0.783,5,10,27,12,0,SAS,2024-11-13,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400231,LAL,Los Angeles Lakers,2024-11-16,LAL @ NOP,1,104,0.438,0.3,0.778,5,17,24,11,0,NOP,2024-11-15,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022400026,LAL,Los Angeles Lakers,2024-11-19,LAL vs. UTA,1,124,0.553,0.452,0.722,6,6,30,14,1,UTA,2024-11-16,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400263,LAL,Los Angeles Lakers,2024-11-21,LAL vs. ORL,0,118,0.506,0.419,0.654,-1,9,21,10,1,ORL,2024-11-19,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400270,LAL,Los Angeles Lakers,2024-11-23,LAL vs. DEN,0,102,0.443,0.361,0.786,-25,6,27,15,1,DEN,2024-11-21,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400039,LAL,Los Angeles Lakers,2024-11-26,LAL @ PHX,0,100,0.435,0.235,0.72,-27,7,25,12,0,PHX,2024-11-23,2.0,2+,2+,5.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400296,LAL,Los Angeles Lakers,2024-11-27,LAL @ SAS,1,119,0.533,0.382,1.0,18,11,31,13,0,SAS,2024-11-26,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022400048,LAL,Los Angeles Lakers,2024-11-29,LAL vs. OKC,0,93,0.452,0.289,0.762,-8,8,25,17,1,OKC,2024-11-27,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400311,LAL,Los Angeles Lakers,2024-12-01,LAL @ UTA,1,105,0.443,0.212,0.8,1,10,23,5,0,UTA,2024-11-29,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400318,LAL,Los Angeles Lakers,2024-12-02,LAL @ MIN,0,80,0.405,0.194,0.714,-29,9,19,21,0,MIN,2024-12-01,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400321,LAL,Los Angeles Lakers,2024-12-04,LAL @ MIA,0,93,0.42,0.227,0.737,-41,12,29,13,0,MIA,2024-12-02,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400334,LAL,Los Angeles Lakers,2024-12-06,LAL @ ATL,0,132,0.515,0.457,0.875,-2,6,33,15,0,ATL,2024-12-04,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400358,LAL,Los Angeles Lakers,2024-12-08,LAL vs. POR,1,107,0.458,0.382,0.857,9,8,25,11,1,POR,2024-12-06,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401210,LAL,Los Angeles Lakers,2024-12-13,LAL @ MIN,0,87,0.384,0.286,0.647,-10,15,17,22,0,MIN,2024-12-08,4.0,2+,2+,4.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022401220,LAL,Los Angeles Lakers,2024-12-15,LAL vs. MEM,1,116,0.476,0.294,0.718,6,10,23,23,1,MEM,2024-12-13,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400372,LAL,Los Angeles Lakers,2024-12-19,LAL @ SAC,1,113,0.404,0.364,0.833,13,14,22,13,0,SAC,2024-12-15,3.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400376,LAL,Los Angeles Lakers,2024-12-21,LAL @ SAC,1,103,0.482,0.257,0.667,4,9,23,14,0,SAC,2024-12-19,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400404,LAL,Los Angeles Lakers,2024-12-23,LAL vs. DET,0,114,0.541,0.467,0.8,-3,6,28,20,1,DET,2024-12-21,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400408,LAL,Los Angeles Lakers,2024-12-25,LAL @ GSW,1,115,0.451,0.357,1.0,2,11,30,9,0,GSW,2024-12-23,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400435,LAL,Los Angeles Lakers,2024-12-28,LAL vs. SAC,1,132,0.597,0.538,0.788,10,4,33,11,1,SAC,2024-12-25,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400454,LAL,Los Angeles Lakers,2024-12-31,LAL vs. CLE,0,110,0.442,0.257,0.895,-12,8,26,9,1,CLE,2024-12-28,2.0,2+,0,0.0,2+ vs 0,2,0,2,2+ dias de diferença (0 vs 2+),0,0
0022400468,LAL,Los Angeles Lakers,2025-01-02,LAL vs. POR,1,114,0.457,0.349,0.929,8,15,30,13,1,POR,2024-12-31,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400477,LAL,Los Angeles Lakers,2025-01-03,LAL vs. ATL,1,119,0.489,0.433,0.8,17,17,28,19,1,ATL,2025-01-02,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400491,LAL,Los Angeles Lakers,2025-01-05,LAL @ HOU,0,115,0.487,0.444,0.821,-4,10,26,10,0,HOU,2025-01-03,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400504,LAL,Los Angeles Lakers,2025-01-07,LAL @ DAL,0,97,0.453,0.314,0.75,-21,5,20,10,0,DAL,2025-01-05,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400552,LAL,Los Angeles Lakers,2025-01-13,LAL vs. SAS,0,102,0.448,0.318,0.625,-24,15,24,19,1,SAS,2025-01-07,5.0,2+,2+,4.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400570,LAL,Los Angeles Lakers,2025-01-15,LAL vs. MIA,1,117,0.522,0.382,0.714,9,6,33,7,1,MIA,2025-01-13,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400585,LAL,Los Angeles Lakers,2025-01-17,LAL vs. BKN,1,102,0.463,0.353,0.778,1,6,24,10,1,BKN,2025-01-15,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400596,LAL,Los Angeles Lakers,2025-01-19,LAL @ LAC,0,102,0.5,0.333,0.895,-14,5,26,17,0,LAC,2025-01-17,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400610,LAL,Los Angeles Lakers,2025-01-21,LAL vs. WAS,1,111,0.478,0.324,0.778,23,7,30,11,1,WAS,2025-01-19,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400629,LAL,Los Angeles Lakers,2025-01-23,LAL vs. BOS,1,117,0.472,0.429,0.9,21,10,27,10,1,BOS,2025-01-21,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400644,LAL,Los Angeles Lakers,2025-01-25,LAL @ GSW,1,118,0.547,0.345,0.824,10,10,29,13,0,GSW,2025-01-23,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400648,LAL,Los Angeles Lakers,2025-01-27,LAL @ CHA,1,112,0.512,0.214,0.75,5,12,22,19,0,CHA,2025-01-25,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400660,LAL,Los Angeles Lakers,2025-01-28,LAL @ PHI,0,104,0.514,0.303,0.87,-14,4,25,22,0,PHI,2025-01-27,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400674,LAL,Los Angeles Lakers,2025-01-30,LAL @ WAS,1,134,0.544,0.469,0.955,38,9,31,11,0,WAS,2025-01-28,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400692,LAL,Los Angeles Lakers,2025-02-01,LAL @ NYK,1,128,0.58,0.475,0.833,16,3,26,15,0,NYK,2025-01-30,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400715,LAL,Los Angeles Lakers,2025-02-04,LAL @ LAC,1,122,0.556,0.486,0.609,25,10,33,15,0,LAC,2025-02-01,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400731,LAL,Los Angeles Lakers,2025-02-06,LAL vs. GSW,1,120,0.5,0.371,0.806,8,7,26,14,1,GSW,2025-02-04,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400742,LAL,Los Angeles Lakers,2025-02-08,LAL vs. IND,1,124,0.523,0.333,0.913,7,9,29,15,1,IND,2025-02-06,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400768,LAL,Los Angeles Lakers,2025-02-10,LAL vs. UTA,1,132,0.543,0.357,0.944,19,10,28,13,1,UTA,2025-02-08,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400781,LAL,Los Angeles Lakers,2025-02-12,LAL @ UTA,0,119,0.446,0.4,0.567,-12,14,31,14,0,UTA,2025-02-10,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400524,LAL,Los Angeles Lakers,2025-02-19,LAL vs. CHA,0,97,0.411,0.294,0.667,-3,12,29,18,1,CHA,2025-02-12,6.0,2+,2+,6.0,2+ vs 2+,2,2,0,Descanso igual,0,0
0022400796,LAL,Los Angeles Lakers,2025-02-20,LAL @ POR,1,110,0.476,0.281,0.92,8,11,20,24,0,POR,2025-02-19,0.0,0,2+,7.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400808,LAL,Los Angeles Lakers,2025-02-22,LAL @ DEN,1,123,0.5,0.39,0.84,23,9,27,9,0,DEN,2025-02-20,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400835,LAL,Los Angeles Lakers,2025-02-25,LAL vs. DAL,1,107,0.448,0.275,0.75,8,13,24,14,1,DAL,2025-02-22,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400849,LAL,Los Angeles Lakers,2025-02-27,LAL vs. MIN,1,111,0.415,0.268,0.696,9,16,21,13,1,MIN,2025-02-25,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400859,LAL,Los Angeles Lakers,2025-02-28,LAL vs. LAC,1,106,0.488,0.333,0.773,4,10,19,15,1,LAC,2025-02-27,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400874,LAL,Los Angeles Lakers,2025-03-02,LAL vs. LAC,1,108,0.494,0.429,0.7,6,11,21,17,1,LAC,2025-02-28,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400890,LAL,Los Angeles Lakers,2025-03-04,LAL vs. NOP,1,136,0.533,0.365,0.778,21,17,32,15,1,NOP,2025-03-02,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400903,LAL,Los Angeles Lakers,2025-03-06,LAL vs. NYK,1,113,0.427,0.333,0.821,4,12,25,17,1,NYK,2025-03-04,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400918,LAL,Los Angeles Lakers,2025-03-08,LAL @ BOS,0,101,0.448,0.35,0.643,-10,9,18,14,0,BOS,2025-03-06,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400930,LAL,Los Angeles Lakers,2025-03-10,LAL @ BKN,0,108,0.435,0.475,0.789,-3,8,31,15,0,BKN,2025-03-08,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400955,LAL,Los Angeles Lakers,2025-03-13,LAL @ MIL,0,106,0.437,0.375,0.833,-20,5,18,14,0,MIL,2025-03-10,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400965,LAL,Los Angeles Lakers,2025-03-14,LAL @ DEN,0,126,0.467,0.375,0.813,-5,19,32,9,0,DEN,2025-03-13,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022400977,LAL,Los Angeles Lakers,2025-03-16,LAL vs. PHX,1,107,0.432,0.359,0.719,11,7,22,10,1,PHX,2025-03-14,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400537,LAL,Los Angeles Lakers,2025-03-17,LAL vs. SAS,1,125,0.489,0.396,0.75,16,8,34,9,1,SAS,2025-03-16,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022401006,LAL,Los Angeles Lakers,2025-03-19,LAL vs. DEN,1,120,0.506,0.421,0.714,12,8,25,14,1,DEN,2025-03-17,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400996,LAL,Los Angeles Lakers,2025-03-20,LAL vs. MIL,0,89,0.415,0.344,0.625,-29,14,26,22,1,MIL,2025-03-19,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022401028,LAL,Los Angeles Lakers,2025-03-22,LAL vs. CHI,0,115,0.482,0.415,0.727,-31,9,23,21,1,CHI,2025-03-20,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401038,LAL,Los Angeles Lakers,2025-03-24,LAL @ ORL,0,106,0.463,0.313,0.786,-12,11,19,11,0,ORL,2025-03-22,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401055,LAL,Los Angeles Lakers,2025-03-26,LAL @ IND,1,120,0.519,0.447,0.875,1,8,26,15,0,IND,2025-03-24,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401063,LAL,Los Angeles Lakers,2025-03-27,LAL @ CHI,0,117,0.495,0.293,0.833,-2,6,30,11,0,CHI,2025-03-26,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022401078,LAL,Los Angeles Lakers,2025-03-29,LAL @ MEM,1,134,0.506,0.442,0.926,7,8,30,13,0,MEM,2025-03-27,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401096,LAL,Los Angeles Lakers,2025-03-31,LAL vs. HOU,1,104,0.393,0.348,0.9,6,10,22,11,1,HOU,2025-03-29,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401117,LAL,Los Angeles Lakers,2025-04-03,LAL vs. GSW,0,116,0.453,0.383,0.87,-7,14,23,10,1,GSW,2025-03-31,2.0,2+,1,1.0,2+ vs 1,2,1,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022401126,LAL,Los Angeles Lakers,2025-04-04,LAL vs. NOP,1,124,0.519,0.39,0.929,16,8,26,13,1,NOP,2025-04-03,0.0,0,1,1.0,0 vs 1,0,1,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),1,1
0022401135,LAL,Los Angeles Lakers,2025-04-06,LAL @ OKC,1,126,0.548,0.55,0.706,27,8,25,17,0,OKC,2025-04-04,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401153,LAL,Los Angeles Lakers,2025-04-08,LAL @ OKC,0,120,0.463,0.45,0.757,-16,12,21,19,0,OKC,2025-04-06,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401159,LAL,Los Angeles Lakers,2025-04-09,LAL @ DAL,1,112,0.467,0.333,0.762,15,15,22,12,0,DAL,2025-04-08,0.0,0,2+,3.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022401185,LAL,Los Angeles Lakers,2025-04-11,LAL vs. HOU,1,140,0.609,0.514,0.6,31,4,28,13,1,HOU,2025-04-09,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022401199,LAL,Los Angeles Lakers,2025-04-13,LAL @ POR,0,81,0.388,0.321,0.714,-28,13,21,21,0,POR,2025-04-11,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400082,MEM,Memphis Grizzlies,2024-10-25,MEM @ HOU,0,108,0.418,0.357,0.611,-20,14,24,19,0,HOU,2024-10-23,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400092,MEM,Memphis Grizzlies,2024-10-26,MEM vs. ORL,1,124,0.535,0.382,0.792,13,6,38,18,1,ORL,2024-10-25,0.0,0,0,0.0,0 vs 0,0,0,0,Descanso igual,1,0
0022400108,MEM,Memphis Grizzlies,2024-10-28,MEM vs. CHI,0,123,0.459,0.326,0.538,-3,18,37,10,1,CHI,2024-10-26,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400124,MEM,Memphis Grizzlies,2024-10-30,MEM vs. BKN,0,106,0.469,0.296,0.759,-13,12,27,22,1,BKN,2024-10-28,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400128,MEM,Memphis Grizzlies,2024-10-31,MEM vs. MIL,1,122,0.524,0.286,0.903,23,7,26,17,1,MIL,2024-10-30,0.0,0,2+,2.0,0 vs 2+,0,2,-2,2+ dias de diferença (0 vs 2+),1,1
0022400142,MEM,Memphis Grizzlies,2024-11-02,MEM @ PHI,1,124,0.552,0.444,0.762,17,11,35,17,0,PHI,2024-10-31,1.0,1,2+,2.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400158,MEM,Memphis Grizzlies,2024-11-04,MEM @ BKN,0,104,0.473,0.267,0.769,-2,13,29,15,0,BKN,2024-11-02,1.0,1,0,0.0,1 vs 0,1,0,1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400174,MEM,Memphis Grizzlies,2024-11-06,MEM vs. LAL,1,131,0.516,0.5,0.783,17,12,28,18,1,LAL,2024-11-04,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400191,MEM,Memphis Grizzlies,2024-11-08,MEM vs. WAS,1,128,0.474,0.326,0.88,24,13,30,19,1,WAS,2024-11-06,1.0,1,2+,3.0,1 vs 2+,1,2,-1,1 dia de diferença (0 vs 1 / 1 vs 2+),0,0
0022400210,MEM,Memphis Grizzlies,2024-11-10,MEM @ POR,1,134,0.553,0.372,0.857,45,10,32,23,0,POR,2024-11-08,1.0,1,1,1.0,1 vs 1,1,1,0,Descanso igual,0,0
0022400225,MEM,Memphis Grizzlies,2024-11-13,MEM @ LAL,0,123,0.472,0.364,0.818,-5,12,28,14,0,LAL,2024-11-10,2.0,2+,2+,2.0,2+ vs 2+,2,2,0,Descanso igual,0,0
